id;sentiment;text;;
1318;1; A priori, la connexion semble un peu plus stable... Merci de votre retour. A défaut, je vous ferai signe.;;
1319;1; très bien je vous remercie;;
1320;0; bsr j'ai trouver votre nouveau slogan pour 2016 SFR et les prix s'accélère, bonne nouvelle pour les abonnés numericable;;
1321;0;  je viens de changer d'opérateur de sosh à sfr red et je regrette déjà le 4g inexistant, mes réglages sont correcte mon mobile neuf;;
1322;0; comment joindre un service client si mon numéro box 09 86 34 03 31 non reconnu par votre serveur vocal lol ?;;
1323;1;Je vais donc, dans la joie et la bonne humeur, chez Orange, avant d'appeler Apple.;;
1324;1;Merci mdr ;;
1325;0;Hey @Orange_France , je pense donc rendre mon abonnement B&You de @bouyguestelecom et retourner chez @freemobile;;
1326;1; c'est dans mes cordes ! :D merci, j'attends donc :);;
1327;0; Assez mal mais les enfants me le traduiront   jdebot@orange.fr;;
1328;1;Bon j'ajoute Orange a ma liste si c'etait pas deja le cas;;
1329;0; Bonjour, vous trouverez l'information dans les conditions au bas de cette page ^Klara;;
1330;0;Eh SFR grandissez votre wifi elle bug la;;
1331;0;Sfr ntr avec t'es feinte la !;;
1332;0; hors client satellite 2/2;;
1333;0; lien parrainage impossible depuis le site ....;;
1334;0; et augmentation en janvier;;
1335;1; je suis d'accord;;
1336;0; dont Sfr est partenaire certes mais dont l'initiative demeure publique. 14 communes mine de rien.;;
1337;1; MDR j'avoue;;
1338;1;Et voilaaaaa j'suis re chez sfr;;
1339;1; Bonjour, c'est un renouvellement de mobile;;
1340;0;"#FreeMobile : attaques "" phishing "", attention aux fausses relances de factures !";;
1341;1; bonjour pouvez vous m'aider SVP;;
1342;0; sosh trop cher et bouygues c'est world and you sans app windows phone & pas de wifi sur place;;
1343;0; sfr Red propose rien ?;;
